interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,as_type,mcpc
2025-12-19T14:05:00-06:00,2025-12-19 20:05:00+00:00,2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,REGDN,0.05
2025-12-19T14:05:00-06:00,2025-12-19 20:05:00+00:00,2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,REGUP,0.18
2025-12-19T14:05:00-06:00,2025-12-19 20:05:00+00:00,2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,RRS,0.01
2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,ECRS,0.03
2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,NSPIN,0.11
2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,REGDN,0.02
2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,REGUP,0.17
2025-12-19T14:10:00-06:00,2025-12-19 20:10:00+00:00,2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,RRS,0.01
2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,ECRS,0.03
2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,NSPIN,0.12
2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,REGDN,0.01
2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,REGUP,0.17
2025-12-19T14:15:00-06:00,2025-12-19 20:15:00+00:00,2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,RRS,0.02
2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,ECRS,0.03
2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,NSPIN,0.11
2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,REGDN,0.03
2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,REGUP,0.15
2025-12-19T14:20:00-06:00,2025-12-19 20:20:00+00:00,2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,RRS,0.01
2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,ECRS,0.03
2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,NSPIN,0.11
2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,REGDN,0
2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,REGUP,0.15
2025-12-19T14:25:00-06:00,2025-12-19 20:25:00+00:00,2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,RRS,0.01
2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,ECRS,0.03
2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,NSPIN,0.1
2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,REGDN,0.05
2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,REGUP,0.18
2025-12-19T14:30:00-06:00,2025-12-19 20:30:00+00:00,2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,RRS,0.01
2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,ECRS,0.03
2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,NSPIN,0.1
2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,REGDN,0.06
2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,REGUP,0.18
2025-12-19T14:35:00-06:00,2025-12-19 20:35:00+00:00,2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,RRS,0.01
2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,ECRS,0.02
2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,NSPIN,0.1
2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,REGDN,0.04
2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,REGUP,0.18
2025-12-19T14:40:00-06:00,2025-12-19 20:40:00+00:00,2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,RRS,0.01
2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,ECRS,0.02
2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,NSPIN,0.09
2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,REGDN,0.06
2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,REGUP,0.19
2025-12-19T14:45:00-06:00,2025-12-19 20:45:00+00:00,2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,RRS,0.01
2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,ECRS,0.02
2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,NSPIN,0.09
2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,REGDN,0.04
2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,REGUP,0.18
2025-12-19T14:50:00-06:00,2025-12-19 20:50:00+00:00,2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,RRS,0.01
2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,ECRS,0.03
2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,NSPIN,0.1
2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,REGDN,0
2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,REGUP,0.11
2025-12-19T14:55:00-06:00,2025-12-19 20:55:00+00:00,2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,RRS,0.01
2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,ECRS,0.02
2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,NSPIN,0.06
2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,REGDN,0.12
2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,REGUP,0.18
2025-12-19T15:00:00-06:00,2025-12-19 21:00:00+00:00,2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,RRS,0.01
2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,ECRS,0.02
2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,NSPIN,0.06
2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,REGDN,0.03
2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,REGUP,0.18
2025-12-19T15:05:00-06:00,2025-12-19 21:05:00+00:00,2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,RRS,0.01
2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,ECRS,0.02
2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,NSPIN,0.06
2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,REGDN,0.12
2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,REGUP,0.18
2025-12-19T15:10:00-06:00,2025-12-19 21:10:00+00:00,2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,RRS,0.01
2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,ECRS,0.01
2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,NSPIN,0.05
2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,REGDN,0.08
2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,REGUP,0.19
2025-12-19T15:15:00-06:00,2025-12-19 21:15:00+00:00,2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,RRS,0.01
2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,ECRS,0.01
2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,NSPIN,0.05
2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,REGDN,0
2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,REGUP,0.19
2025-12-19T15:20:00-06:00,2025-12-19 21:20:00+00:00,2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,RRS,0.01
2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,ECRS,0.01
2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,NSPIN,0.05
2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,REGDN,0.05
2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,REGUP,0.19
2025-12-19T15:25:00-06:00,2025-12-19 21:25:00+00:00,2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,RRS,0.01
2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,ECRS,0.01
2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,NSPIN,0.04
2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,REGDN,0.05
2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,REGUP,0.2
2025-12-19T15:30:00-06:00,2025-12-19 21:30:00+00:00,2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,RRS,0.01
2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,ECRS,0.01
2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,NSPIN,0.04
2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,REGDN,0.45
2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,REGUP,0.2
2025-12-19T15:35:00-06:00,2025-12-19 21:35:00+00:00,2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,RRS,0.01
2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,ECRS,0.01
2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,NSPIN,0.04
2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,REGDN,0.45
2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,REGUP,0.21
2025-12-19T15:40:00-06:00,2025-12-19 21:40:00+00:00,2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,RRS,0.01
2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,ECRS,0.01
2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,NSPIN,0.04
2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,REGDN,1.45
2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,REGUP,0.22
2025-12-19T15:45:00-06:00,2025-12-19 21:45:00+00:00,2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,RRS,0.01
2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,ECRS,0.01
2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,NSPIN,0.04
2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,REGDN,3.35
2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,REGUP,0.22
2025-12-19T15:50:00-06:00,2025-12-19 21:50:00+00:00,2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,RRS,0.01
2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,ECRS,0.01
2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,NSPIN,0.03
2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,REGDN,0.56
2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,REGUP,0.22
2025-12-19T15:55:00-06:00,2025-12-19 21:55:00+00:00,2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,RRS,0
2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,ECRS,0.01
2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,NSPIN,0.03
2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,REGDN,0.45
2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,REGUP,0.32
2025-12-19T16:00:00-06:00,2025-12-19 22:00:00+00:00,2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,RRS,0
2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,ECRS,0.01
2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,NSPIN,0.05
2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,REGDN,0.45
2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,REGUP,0.31
2025-12-19T16:05:00-06:00,2025-12-19 22:05:00+00:00,2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,RRS,0.01
2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,ECRS,0.01
2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,NSPIN,0.03
2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,REGDN,0.75
2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,REGUP,0.31
2025-12-19T16:10:00-06:00,2025-12-19 22:10:00+00:00,2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,RRS,0
2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,ECRS,0.01
2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,NSPIN,0.05
2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,REGDN,0.39
2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,REGUP,0.33
2025-12-19T16:15:00-06:00,2025-12-19 22:15:00+00:00,2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,RRS,0.01
2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,ECRS,0.01
2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,NSPIN,0.07
2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,REGDN,0.3
2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,REGUP,0.39
2025-12-19T16:20:00-06:00,2025-12-19 22:20:00+00:00,2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,RRS,0.01
2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,ECRS,0.01
2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,NSPIN,0.045
2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,REGDN,0.265
2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,REGUP,0.33
2025-12-19T16:25:00-06:00,2025-12-19 22:25:00+00:00,2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,RRS,0.01
2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,ECRS,0.01
2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,NSPIN,0.05
2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,REGDN,0.15
2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,REGUP,0.38
2025-12-19T16:30:00-06:00,2025-12-19 22:30:00+00:00,2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,RRS,0.01
2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,ECRS,0.01
2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,NSPIN,0.06
2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,REGDN,0.15
2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,REGUP,0.33
2025-12-19T16:35:00-06:00,2025-12-19 22:35:00+00:00,2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,RRS,0.01
2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,ECRS,0.01
2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,NSPIN,0.07
2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,REGDN,0.15
2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,REGUP,0.34
2025-12-19T16:40:00-06:00,2025-12-19 22:40:00+00:00,2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,RRS,0.01
2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,ECRS,0.01
2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,NSPIN,0.09
2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,REGDN,0.18
2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,REGUP,0.39
2025-12-19T16:45:00-06:00,2025-12-19 22:45:00+00:00,2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,RRS,0.01
2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,ECRS,0.01
2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,NSPIN,0.08
2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,REGDN,0.18
2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,REGUP,0.39
2025-12-19T16:50:00-06:00,2025-12-19 22:50:00+00:00,2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,RRS,0.01
2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,ECRS,0.02
2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,NSPIN,0.08
2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,REGDN,0.73
2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,REGUP,0.35
2025-12-19T16:55:00-06:00,2025-12-19 22:55:00+00:00,2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,RRS,0.02
2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,ECRS,0.01
2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,NSPIN,0.04
2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,REGDN,0.86
2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,REGUP,0.01
2025-12-19T17:00:00-06:00,2025-12-19 23:00:00+00:00,2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,RRS,0.01
2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,2025-12-19T17:10:00-06:00,2025-12-19 23:10:00+00:00,ECRS,0.01
2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,2025-12-19T17:10:00-06:00,2025-12-19 23:10:00+00:00,NSPIN,0.04
2025-12-19T17:05:00-06:00,2025-12-19 23:05:00+00:00,2025-12-19T17:10:00-06:00,2025-12-19 23:10:00+00:00,REGDN,0.81
